Address,Rooms,Floor,Square,Price,Day,Month,Year
קבוץ גלויות 25,2.0,2,39.0,920000.0,25,11,2021
המעפילים 40,2.0,2,42.0,1180000.0,18,11,2021
המעפילים 22,2.0,0,39.0,1150000.0,14,11,2021
המעפילים 9,4.0,5,99.0,1200000.0,14,11,2021
המעפילים 1,4.0,5,94.0,1190000.0,12,11,2021
קבוץ גלויות 20,3.0,4,59.0,1070000.0,8,11,2021
"רמב""ם 2",3.0,3,65.0,1020000.0,2,11,2021
המעפילים 9,3.0,3,68.0,1300000.0,28,10,2021
קבוץ גלויות 37,2.0,1,39.0,830000.0,27,10,2021
המעפילים 6,3.0,2,63.0,1150000.0,25,10,2021
"רמב""ם 14",2.0,2,42.0,980000.0,22,10,2021
המעפילים 32,2.0,2,39.0,1150000.0,22,10,2021
שבי ציון 37,3.0,6,66.0,1175000.0,21,10,2021
הרב קוק 12,2.0,1,44.0,1150000.0,20,10,2021
המעפילים 58,3.0,3,50.0,1320000.0,20,10,2021
הרב קוק 15,4.0,4,64.0,940000.0,19,10,2021
הרב קוק 19,3.0,1,54.0,600000.0,14,10,2021
המעפילים 62,3.0,3,97.0,1350000.0,11,10,2021
קבוץ גלויות 13,4.0,0,77.0,1260000.0,10,10,2021
המעפילים 58,4.0,1,107.0,1310000.0,7,10,2021
המעפילים 52,3.0,2,58.0,1315000.0,7,10,2021
המעפילים 32,2.0,0,39.0,1120000.0,5,10,2021
הרב קוק 39,3.0,3,54.0,1070000.0,5,10,2021
הרב קוק 3,4.0,1,63.0,1350000.0,4,10,2021
"רמב""ם 9",2.0,0,39.0,223000.0,3,10,2021
אבן גבירול 2,2.0,1,49.0,288000.0,3,10,2021
בורוכוב 22,2.0,2,39.0,154000.0,30,9,2021
קבוץ גלויות 21,3.0,0,77.0,1370000.0,19,9,2021
המעפילים 5,4.0,4,80.0,1325000.0,14,9,2021
אבן גבירול 13,2.0,2,39.0,850000.0,12,9,2021
"רמב""ם 10",2.0,0,39.0,900000.0,9,9,2021
הרב מימון 27,2.0,2,42.0,930000.0,31,8,2021
קבוץ גלויות 6,3.0,3,59.0,1061000.0,31,8,2021
הרב קוק 15,4.0,4,64.0,937000.0,29,8,2021
מקלנבורג 8,2.0,1,44.0,870000.0,25,8,2021
"רמב""ם 8",2.0,1,39.0,700000.0,23,8,2021
המעפילים 15,4.0,6,102.0,1360000.0,23,8,2021
המעפילים 30,2.0,2,39.0,1050000.0,15,8,2021
המעפילים 2,4.0,7,111.0,1750000.0,10,8,2021
המעפילים 4,3.0,7,66.0,1280000.0,8,8,2021
הרב קוק 31,3.0,4,50.0,1090000.0,1,8,2021
המעפילים 26,3.0,4,64.0,890000.0,1,8,2021
קבוץ גלויות 31,2.0,0,39.0,1110000.0,1,8,2021
סטרומה 7,4.0,5,90.0,1420000.0,1,8,2021
המעפילים 9,5.0,4,104.0,1320000.0,28,7,2021
"רמב""ם 2",3.0,1,65.0,1140000.0,27,7,2021
הרב קוק 39,3.0,8,54.0,1030000.0,27,7,2021
קבוץ גלויות 8,3.0,4,56.0,1170000.0,26,7,2021
הרב מימון 17,2.0,0,42.0,584000.0,25,7,2021
הרב קוק 25,2.0,1,40.0,1050000.0,19,7,2021
המעפילים 8,3.0,3,63.0,1250000.0,13,7,2021
אבן גבירול 7,2.0,2,39.0,890000.0,13,7,2021
המעפילים 32,2.0,1,39.0,1115000.0,12,7,2021
הרב קוק 3,4.0,5,112.0,1335000.0,12,7,2021
הרב קוק 29,3.0,4,54.0,1080000.0,11,7,2021
בורוכוב 20,3.0,1,59.0,1031000.0,9,7,2021
יוספטל 17,2.0,0,36.0,1485000.0,8,7,2021
אבן גבירול 19,2.0,1,39.0,820000.0,7,7,2021
הרב הרצוג 3,2.0,1,39.0,800000.0,6,7,2021
המעפילים 15,4.0,3,86.0,1460000.0,27,6,2021
אבן גבירול 23,3.0,1,54.0,1035000.0,23,6,2021
מקלנבורג 10,2.0,0,44.0,800000.0,22,6,2021
הרב מימון 1,2.0,1,42.0,925000.0,21,6,2021
המעפילים 1,3.0,4,63.0,950000.0,20,6,2021
"רמב""ם 2",3.0,0,63.0,1335000.0,20,6,2021
המעפילים 8,3.0,4,63.0,1170000.0,14,6,2021
הרב קוק 31,3.0,2,50.0,900000.0,13,6,2021
המעפילים 24,2.0,3,39.0,1100000.0,13,6,2021
הרב קוק 17,3.0,0,56.0,1040000.0,7,6,2021
"רמב""ם 2",3.0,0,63.0,850000.0,7,6,2021
מקלנבורג 10,2.0,0,44.0,591000.0,1,6,2021
"רמב""ם 9",2.0,0,39.0,671000.0,1,6,2021
יוספטל 9,3.0,3,67.0,990000.0,1,6,2021
אבן גבירול 13,2.0,2,39.0,910000.0,30,5,2021
יורדי הסירה 8,3.0,1,59.0,1180000.0,30,5,2021
יוספטל 4,2.0,1,38.0,880000.0,24,5,2021
הרב קוק 12,2.0,2,44.0,840000.0,23,5,2021
הרב מימון 15,2.0,2,39.0,860000.0,23,5,2021
בורוכוב 4,3.0,0,64.0,170000.0,20,5,2021
קבוץ גלויות 8,3.0,2,56.0,900000.0,19,5,2021
המעפילים 24,2.0,2,39.0,1100000.0,13,5,2021
הרב קוק 12,2.0,3,44.0,910000.0,12,5,2021
המעפילים 30,2.0,0,39.0,1000000.0,9,5,2021
הרב קוק 25,2.0,3,40.0,1010000.0,5,5,2021
הרב קוק 39,3.0,8,54.0,491000.0,2,5,2021
הרב מימון 5,2.0,3,42.0,835000.0,29,4,2021
הרב קוק 17,3.0,1,56.0,970000.0,20,4,2021
יורדי הסירה 8,4.0,0,93.0,1355000.0,19,4,2021
הרב מימון 23,2.0,0,39.0,910000.0,18,4,2021
בורוכוב 23,3.0,0,36.0,1250000.0,12,4,2021
המעפילים 32,2.0,2,39.0,362000.0,11,4,2021
קבוץ גלויות 20,3.0,3,59.0,1100000.0,11,4,2021
מקלנבורג 4,3.0,0,54.0,990000.0,8,4,2021
קבוץ גלויות 16,2.0,2,42.0,800000.0,7,4,2021
סולד הנריטה 4,2.0,1,39.0,805000.0,7,4,2021
הרב קוק 41,3.0,0,90.0,1210000.0,7,4,2021
אבן גבירול 11,2.0,2,39.0,968000.0,25,3,2021
הרב קוק 3,4.0,1,100.0,1425000.0,22,3,2021
הרב קוק 47,3.0,2,54.0,625000.0,18,3,2021
המעפילים 4,4.0,7,76.0,1600000.0,15,3,2021
בורוכוב 8,3.0,1,64.0,1000000.0,9,3,2021
אגדיר 13,2.0,0,42.0,943000.0,8,3,2021
אבן גבירול 7,2.0,0,39.0,878000.0,8,3,2021
הרב מימון 13,2.0,0,42.0,920000.0,7,3,2021
המעפילים 62,4.0,1,90.0,1420000.0,7,3,2021
שבי ציון 37,3.0,2,68.0,1080000.0,3,3,2021
שבי ציון 37,4.0,4,74.0,1230000.0,2,3,2021
המעפילים 4,5.0,6,96.0,1400000.0,2,3,2021
אבן גבירול 27,2.0,2,39.0,920000.0,1,3,2021
יוספטל 6,3.0,2,75.0,1070000.0,28,2,2021
"רמב""ם 8",2.0,1,39.0,508000.0,28,2,2021
קבוץ גלויות 31,3.0,0,54.0,930000.0,25,2,2021
מקלנבורג 8,2.0,0,44.0,960000.0,25,2,2021
המעפילים 62,4.0,5,102.0,1420000.0,23,2,2021
הרב קוק 19,3.0,6,54.0,983000.0,18,2,2021
קבוץ גלויות 25,2.0,0,39.0,750000.0,17,2,2021
יורדי הסירה 8,3.0,2,94.0,1360000.0,17,2,2021
המעפילים 60,3.0,1,41.0,980000.0,16,2,2021
קבוץ גלויות 8,3.0,4,58.0,980000.0,16,2,2021
הרב הרצוג 19,2.0,2,42.0,750000.0,9,2,2021
הרב קוק 29,3.0,5,54.0,1100000.0,8,2,2021
סטרומה 7,5.0,6,125.0,1600000.0,4,2,2021
הרב מימון 14,3.0,0,36.0,1650000.0,3,2,2021
"רמב""ם 2",3.0,1,65.0,940000.0,31,1,2021
יוספטל 21,2.0,0,36.0,860000.0,28,1,2021
קבוץ גלויות 6,3.0,1,60.0,1065000.0,24,1,2021
הרב קוק 39,3.0,6,54.0,206000.0,21,1,2021
אבן גבירול 18,3.0,1,36.0,1200000.0,21,1,2021
דוכיפת 2,4.0,0,93.0,1850000.0,15,1,2021
קבוץ גלויות 20,3.0,3,64.0,1114000.0,15,1,2021
הרב מימון 27,2.0,2,42.0,950000.0,10,1,2021
המעפילים 62,3.0,3,97.0,1180000.0,7,1,2021
הרב קוק 19,3.0,5,54.0,920000.0,7,1,2021
המעפילים 5,3.0,4,82.0,1250000.0,5,1,2021
שבי ציון 32,3.0,6,69.0,1200000.0,5,1,2021
יוספטל 10,3.0,4,68.0,990000.0,27,12,2020
בורוכוב 12,3.0,1,63.0,950000.0,24,12,2020
קבוץ גלויות 14,3.0,1,66.0,850000.0,23,12,2020
הרב קוק 3,4.0,6,93.0,1250000.0,23,12,2020
המעפילים 30,2.0,0,39.0,1000000.0,17,12,2020
יוספטל 12,4.0,0,125.0,1390000.0,16,12,2020
יוספטל 4,2.0,4,38.0,850000.0,15,12,2020
הרב קוק 25,2.0,3,40.0,900000.0,14,12,2020
אבן גבירול 13,2.0,0,39.0,890000.0,13,12,2020
הרב הרצוג 3,2.0,3,39.0,1060000.0,13,12,2020
דוכיפת 6,3.0,0,93.0,2000000.0,9,12,2020
הרב מימון 5,2.0,2,42.0,880000.0,3,12,2020
הרב הרצוג 18,2.0,0,39.0,360000.0,29,11,2020
המעפילים 28,2.0,0,39.0,552000.0,29,11,2020
המעפילים 22,2.0,2,39.0,1040000.0,26,11,2020
אגדיר 13,2.0,1,42.0,1150000.0,24,11,2020
הרב קוק 19,3.0,6,54.0,1000000.0,18,11,2020
המעפילים 20,2.0,0,39.0,1030000.0,15,11,2020
המעפילים 60,3.0,1,52.0,582500.0,11,11,2020
אבן גבירול 9,2.0,1,39.0,890000.0,11,11,2020
שבי ציון 43,3.0,3,66.0,1200000.0,9,11,2020
המעפילים 15,4.0,5,104.0,1310000.0,2,11,2020
המעפילים 62,4.0,1,104.0,1537000.0,2,11,2020
המעפילים 4,3.0,7,67.0,1200000.0,29,10,2020
הרב הרצוג 13,2.0,0,36.0,880000.0,28,10,2020
קבוץ גלויות 8,3.5,3,58.0,1085000.0,21,10,2020
הרב הרצוג 3,2.0,3,39.0,805000.0,20,10,2020
המעפילים 8,3.0,2,63.0,1000000.0,20,10,2020
המעפילים 62,4.0,5,105.0,1390000.0,7,10,2020
המעפילים 56,3.0,3,58.0,940000.0,24,9,2020
קבוץ גלויות 17,4.0,0,70.0,950000.0,24,9,2020
קבוץ גלויות 12,2.0,2,42.0,815000.0,16,9,2020
קבוץ גלויות 16,2.0,1,42.0,855000.0,10,9,2020
הרב קוק 3,4.0,7,100.0,1580000.0,10,9,2020
המעפילים 8,3.0,4,63.0,965000.0,3,9,2020
המעפילים 36,2.0,2,39.0,1035000.0,2,9,2020
הרב קוק 31,3.0,4,56.0,1070000.0,2,9,2020
קבוץ גלויות 4,3.0,2,60.0,950000.0,31,8,2020
הרב מימון 17,2.5,2,42.0,900000.0,26,8,2020
הרב קוק 2,4.0,6,99.0,1305000.0,13,8,2020
המעפילים 3,4.0,6,99.0,1366000.0,13,8,2020
בורוכוב 18,2.5,2,39.0,950000.0,11,8,2020
מקלנבורג 6,3.0,1,54.0,940000.0,10,8,2020
קבוץ גלויות 8,3.0,4,61.0,1030000.0,2,8,2020
הרב הרצוג 3,2.0,3,39.0,815000.0,26,7,2020
הרב קוק 14,2.0,0,44.0,980000.0,22,7,2020
הרב קוק 14,2.0,3,44.0,259000.0,21,7,2020
המעפילים 24,2.0,0,39.0,915000.0,21,7,2020
המעפילים 62,4.0,5,110.0,1340000.0,21,7,2020
הרב קוק 13,3.0,4,63.0,1120000.0,20,7,2020
בורוכוב 18,3.0,1,59.0,870000.0,19,7,2020
יורדי הסירה 2,3.5,4,56.0,965000.0,14,7,2020
הרב קוק 39,3.0,5,54.0,1550000.0,6,7,2020
הרב קוק 45,3.0,1,55.0,1300000.0,6,7,2020
המעפילים 3,4.0,5,99.0,1343000.0,5,7,2020
המעפילים 52,3.0,0,53.0,1260000.0,1,7,2020
סטרומה 7,5.0,6,109.0,1350000.0,1,7,2020
הרב מימון 20,3.0,0,52.0,1470000.0,1,7,2020
המעפילים 3,5.0,5,104.0,1380000.0,29,6,2020
קבוץ גלויות 9,2.0,2,39.0,790000.0,25,6,2020
המעפילים 22,2.0,3,39.0,740000.0,22,6,2020
הרב קוק 21,2.0,2,40.0,318000.0,16,6,2020
הרב מימון 23,2.0,2,39.0,436000.0,16,6,2020
אבן גבירול 7,2.0,2,39.0,850000.0,15,6,2020
המעפילים 2,4.0,4,95.0,1140000.0,14,6,2020
יצחק שדה 2,2.5,2,52.0,1200000.0,7,6,2020
"רמב""ם 7",2.0,1,52.0,960000.0,31,5,2020
הרב מימון 5,2.0,2,42.0,950000.0,28,5,2020
"רמב""ם 11",2.0,1,39.0,93333.0,25,5,2020
הרב קוק 13,3.0,1,63.0,1030000.0,24,5,2020
הרב קוק 17,3.0,0,56.0,930000.0,20,5,2020
בורוכוב 22,2.0,0,58.0,950000.0,19,5,2020
נחליאלי 3,3.0,0,78.0,1790000.0,14,5,2020
אבן גבירול 2,2.0,0,49.0,880000.0,13,5,2020
הרב קוק 43,3.0,5,110.0,1130000.0,11,5,2020
המעפילים 5,3.0,7,53.0,1180000.0,8,5,2020
אבן גבירול 1,4.0,7,110.0,1560000.0,7,5,2020
המעפילים 11,3.0,1,54.0,1090000.0,6,5,2020
אבן גבירול 1,4.0,5,98.0,1350000.0,6,5,2020
קבוץ גלויות 21,3.0,2,76.0,1000000.0,30,4,2020
שבי ציון 41,3.0,6,66.0,1150000.0,24,4,2020
אבן גבירול 15,3.0,3,54.0,900000.0,19,4,2020
יוספטל 6,3.0,1,68.0,1037000.0,5,4,2020
המעפילים 11,3.0,7,70.0,1180000.0,2,4,2020
"רמב""ם 12",2.0,3,42.0,900000.0,30,3,2020
המעפילים 22,2.0,0,39.0,1250000.0,25,3,2020
המעפילים 11,4.0,5,95.0,1330000.0,23,3,2020
המעפילים 5,3.0,7,53.0,1175000.0,15,3,2020
יוספטל 10,3.0,3,68.0,1080000.0,12,3,2020
"רמב""ם 5",4.0,5,96.0,1270000.0,10,3,2020
קבוץ גלויות 12,2.0,1,42.0,875000.0,8,3,2020
המעפילים 4,3.0,4,63.0,970000.0,8,3,2020
ילין דוד 8,4.0,6,95.0,915000.0,5,3,2020
המעפילים 2,3.0,1,63.0,1115000.0,4,3,2020
"רמב""ם 5",3.0,0,80.0,1000000.0,25,2,2020
אבן גבירול 23,3.0,0,54.0,860000.0,23,2,2020
יוספטל 10,4.0,3,80.0,1090000.0,19,2,2020
המעפילים 9,3.0,7,63.0,1170000.0,14,2,2020
המעפילים 11,3.0,1,90.0,1200000.0,12,2,2020
המעפילים 3,3.0,7,64.0,1190000.0,11,2,2020
אבן גבירול 19,2.5,1,39.0,950000.0,10,2,2020
המעפילים 18,2.5,3,44.0,920000.0,10,2,2020
הרב קוק 29,3.0,7,54.0,1150000.0,9,2,2020
המעפילים 28,2.0,3,39.0,1050000.0,9,2,2020
אבן גבירול 25,3.0,2,54.0,980000.0,4,2,2020
יוספטל 10,4.0,3,80.0,780000.0,28,1,2020
אבן גבירול 7,2.0,0,39.0,855000.0,19,1,2020
המעפילים 62,2.0,7,68.0,1270000.0,19,1,2020
הרב מימון 15,2.5,2,39.0,760000.0,16,1,2020
המעפילים 6,3.0,3,63.0,970000.0,16,1,2020
דוכיפת 3,4.0,0,91.0,1520000.0,15,1,2020
הרב קוק 39,3.0,6,54.0,1000000.0,14,1,2020
יוספטל 23,2.0,0,36.0,633000.0,13,1,2020
המעפילים 5,4.0,7,99.0,1265000.0,9,1,2020
הרב קוק 3,3.5,6,90.0,1300000.0,9,1,2020
בורוכוב 18,2.0,1,39.0,900000.0,7,1,2020
"רמב""ם 2",3.0,1,65.0,1030000.0,6,1,2020
המעפילים 5,4.0,6,99.0,1250000.0,5,1,2020
"רמב""ם 2",3.0,1,66.0,990000.0,2,1,2020
המעפילים 5,5.0,6,104.0,1335000.0,1,1,2020
הרב מימון 5,2.0,2,42.0,900000.0,25,12,2019
בורוכוב 8,3.0,0,39.0,980000.0,23,12,2019
המעפילים 5,5.0,5,104.0,1340000.0,23,12,2019
הרב הרצוג 15,2.0,2,42.0,885000.0,19,12,2019
המעפילים 11,4.0,6,92.0,1320000.0,17,12,2019
הרב קוק 23,2.0,3,40.0,925000.0,16,12,2019
המעפילים 5,5.0,5,104.0,1355000.0,16,12,2019
המעפילים 34,2.0,1,39.0,950000.0,15,12,2019
"רמב""ם 8",2.0,1,39.0,940000.0,9,12,2019
המעפילים 8,3.0,3,63.0,990000.0,9,12,2019
המעפילים 26,3.0,1,64.0,1075000.0,8,12,2019
הרב מימון 21,2.5,3,42.0,865000.0,8,12,2019
המעפילים 4,3.0,3,63.0,1065000.0,5,12,2019
המעפילים 60,3.0,2,50.0,1030000.0,2,12,2019
המעפילים 2,4.0,4,110.0,1150000.0,2,12,2019
המעפילים 10,3.0,2,63.0,1175000.0,2,12,2019
המעפילים 60,3.0,3,50.0,1050000.0,1,12,2019
קבוץ גלויות 25,2.0,2,39.0,900000.0,28,11,2019
יורדי הסירה 4,3.0,1,59.0,1070000.0,28,11,2019
הרב קוק 39,3.0,5,54.0,1350000.0,28,11,2019
זמיר 3,4.0,0,88.0,1600000.0,26,11,2019
הרב קוק 17,3.0,2,56.0,950000.0,25,11,2019
המעפילים 8,3.0,1,63.0,1120000.0,25,11,2019
סולד הנריטה 4,2.0,2,39.0,800000.0,24,11,2019
יוספטל 17,4.0,1,74.0,139000.0,21,11,2019
"רמב""ם 9",2.0,2,39.0,830000.0,20,11,2019
יורדי הסירה 12,4.0,1,100.0,1350000.0,19,11,2019
המעפילים 9,5.0,6,104.0,1360000.0,13,11,2019
סולד הנריטה 4,2.5,1,39.0,915000.0,10,11,2019
המעפילים 30,2.0,1,39.0,433000.0,7,11,2019
מקלנבורג 10,2.0,1,44.0,825000.0,6,11,2019
"רמב""ם 10",2.0,0,39.0,875000.0,5,11,2019
קבוץ גלויות 12,2.0,2,42.0,870000.0,5,11,2019
אבן גבירול 9,2.0,2,39.0,800000.0,3,11,2019
קבוץ גלויות 11,2.0,2,39.0,860000.0,3,11,2019
המעפילים 15,4.0,7,89.0,1350000.0,31,10,2019
המעפילים 58,4.0,1,102.0,1260000.0,29,10,2019
בורוכוב 22,2.5,2,39.0,800000.0,29,10,2019
המעפילים 20,2.0,2,39.0,300000.0,27,10,2019
דרור 4,3.0,0,96.0,1800000.0,27,10,2019
"רמב""ם 2",3.0,0,63.0,940000.0,24,10,2019
המעפילים 30,2.0,1,39.0,930000.0,17,10,2019
המעפילים 5,4.0,5,99.0,1250000.0,13,10,2019
קבוץ גלויות 9,2.0,0,39.0,1100000.0,11,10,2019
הרב קוק 25,2.0,1,40.0,970000.0,27,9,2019
המעפילים 18,2.5,1,44.0,910000.0,25,9,2019
יצחק שדה 3,2.0,0,36.0,1100000.0,23,9,2019
אבן גבירול 20,2.0,0,36.0,780000.0,19,9,2019
המעפילים 9,4.0,5,99.0,1260000.0,18,9,2019
הרב קוק 3,3.5,5,100.0,1280000.0,18,9,2019
המעפילים 22,2.0,0,39.0,890000.0,16,9,2019
המעפילים 9,5.0,5,104.0,1300000.0,6,9,2019
המעפילים 56,3.0,0,53.0,880000.0,5,9,2019
יצחק שדה 2,2.0,1,52.0,1358000.0,5,9,2019
הרב קוק 14,2.0,2,44.0,855000.0,1,9,2019
הרב קוק 3,3.5,6,90.0,1280000.0,30,8,2019
שבי ציון 41,3.5,6,66.0,1160000.0,26,8,2019
מקלנבורג 10,4.0,0,68.0,1530000.0,19,8,2019
הרב קוק 3,3.5,5,90.0,1250000.0,15,8,2019
הרב קוק 3,3.5,5,90.0,1275000.0,15,8,2019
"רמב""ם 16",2.0,2,42.0,1260000.0,13,8,2019
אבן גבירול 9,2.0,0,39.0,143000.0,4,8,2019
המעפילים 22,2.0,2,39.0,731000.0,4,8,2019
המעפילים 62,2.0,7,60.0,1200000.0,29,7,2019
אבן גבירול 19,2.0,2,39.0,850000.0,28,7,2019
הרב קוק 3,3.5,5,92.0,1230000.0,28,7,2019
המעפילים 11,3.0,1,54.0,1000000.0,23,7,2019
יצחק שדה 2,3.0,7,61.0,1240000.0,22,7,2019
המעפילים 7,5.0,3,104.0,1360000.0,20,7,2019
קבוץ גלויות 31,2.0,1,39.0,875000.0,17,7,2019
יורדי הסירה 6,3.0,3,53.0,1030000.0,17,7,2019
המעפילים 9,4.0,3,80.0,1180000.0,15,7,2019
המעפילים 4,3.0,4,63.0,990000.0,14,7,2019
המעפילים 7,5.0,2,104.0,1350000.0,10,7,2019
המעפילים 36,2.0,3,39.0,970000.0,7,7,2019
אגדיר 9,2.5,0,42.0,1120000.0,3,7,2019
"רמב""ם 12",2.0,2,42.0,750000.0,3,7,2019
קבוץ גלויות 9,2.0,1,39.0,590000.0,30,6,2019
הרב קוק 39,3.0,1,54.0,603000.0,30,6,2019
הרב קוק 17,3.0,2,56.0,995000.0,26,6,2019
קבוץ גלויות 6,2.0,4,44.0,820000.0,23,6,2019
הרב קוק 12,2.5,3,44.0,790000.0,20,6,2019
מקלנבורג 6,3.0,2,54.0,831000.0,20,6,2019
יורדי הסירה 4,3.0,1,64.0,1000000.0,17,6,2019
הרב קוק 12,2.0,2,44.0,730000.0,7,6,2019
בורוכוב 8,3.0,0,82.0,1050000.0,5,6,2019
קבוץ גלויות 9,2.0,1,39.0,765000.0,5,6,2019
המעפילים 8,3.0,1,63.0,1110000.0,4,6,2019
הרב קוק 14,2.0,3,44.0,800000.0,4,6,2019
הרב קוק 31,3.0,1,50.0,990000.0,3,6,2019
המעפילים 44,2.0,3,42.0,950000.0,30,5,2019
הרב מימון 21,2.0,1,42.0,850000.0,30,5,2019
המעפילים 26,3.0,4,64.0,980000.0,30,5,2019
שבי ציון 37,3.0,5,66.0,1085000.0,28,5,2019
קבוץ גלויות 31,2.0,2,39.0,815000.0,26,5,2019
אייל 3,1.5,0,28.0,1370000.0,15,5,2019
שבי ציון 43,3.0,5,66.0,1135000.0,13,5,2019
קבוץ גלויות 8,3.0,1,58.0,1095000.0,18,4,2019
המעפילים 34,2.5,2,39.0,800000.0,18,4,2019
הרב הרצוג 3,2.0,3,39.0,810000.0,17,4,2019
קבוץ גלויות 11,2.0,1,39.0,840000.0,15,4,2019
המעפילים 62,3.5,4,78.0,1150000.0,15,4,2019
הרב קוק 29,3.0,1,54.0,340000.0,11,4,2019
שבי ציון 32,4.0,6,89.0,1160000.0,31,3,2019
המעפילים 1,3.0,3,79.0,890000.0,30,3,2019
אבן גבירול 2,2.0,2,49.0,720000.0,28,3,2019
המעפילים 11,3.0,3,54.0,1300000.0,26,3,2019
המעפילים 24,2.0,1,39.0,975000.0,26,3,2019
הרב מימון 7,2.0,1,39.0,682000.0,26,3,2019
הרב מימון 27,2.0,3,42.0,850000.0,18,3,2019
הרב הרצוג 3,2.0,0,39.0,840000.0,18,3,2019
הרב קוק 21,2.5,4,40.0,700000.0,15,3,2019
