Address,Rooms,Floor,Square,Price,Day,Month,Year
אבן גבירול 11,2.0,0,39.0,307000.0,20,3,2008
המעפילים 52,3.0,3,58.0,385000.0,16,3,2008
המעפילים 32,2.0,0,39.0,170000.0,12,3,2008
המעפילים 18,2.5,2,44.0,315000.0,6,3,2008
מקלנבורג 10,2.0,2,44.0,233000.0,25,2,2008
הרב הרצוג 12,3.0,0,36.0,524000.0,18,2,2008
סולד הנריטה 4,2.0,0,39.0,322000.0,14,2,2008
המעפילים 8,3.0,4,63.0,360000.0,6,2,2008
הרב הרצוג 15,2.0,2,42.0,305000.0,4,2,2008
בורוכוב 8,3.0,1,62.0,585000.0,3,2,2008
המעפילים 8,3.0,3,63.0,331000.0,30,1,2008
קבוץ גלויות 39,3.0,3,81.0,400000.0,29,1,2008
המעפילים 5,4.0,3,80.0,455000.0,27,1,2008
בורוכוב 20,2.0,2,39.0,120000.0,18,1,2008
קבוץ גלויות 33,4.0,2,71.0,374000.0,17,1,2008
המעפילים 6,3.0,4,63.0,370000.0,14,1,2008
יוספטל 21,2.0,1,36.0,323000.0,11,1,2008
קבוץ גלויות 12,2.0,1,42.0,297000.0,7,1,2008
יוספטל 5,3.0,2,65.0,50443.0,6,1,2008
המעפילים 34,2.0,1,39.0,306000.0,3,1,2008
קבוץ גלויות 11,2.0,1,39.0,261000.0,1,1,2008
יוספטל 17,4.0,0,74.0,154000.0,25,12,2007
קבוץ גלויות 14,4.0,0,67.0,421000.0,17,12,2007
יוספטל 9,5.0,0,86.0,450000.0,10,12,2007
יוספטל 4,2.0,2,38.0,120000.0,9,12,2007
יוספטל 10,3.0,2,68.0,370000.0,5,12,2007
"רמב""ם 16",2.0,3,42.0,231000.0,29,11,2007
המעפילים 3,3.0,4,68.0,360000.0,26,11,2007
מקלנבורג 6,3.0,3,54.0,254000.0,25,11,2007
יורדי הסירה 2,3.0,1,33.0,285000.0,23,11,2007
קבוץ גלויות 4,2.0,1,42.0,354000.0,22,11,2007
הרב מימון 7,2.0,2,39.0,100000.0,18,11,2007
הרב קוק 17,3.0,3,56.0,314000.0,14,11,2007
יוספטל 4,2.0,1,38.0,235000.0,11,11,2007
קבוץ גלויות 12,2.0,1,42.0,286000.0,7,11,2007
יצחק שדה 3,2.0,1,36.0,571000.0,6,11,2007
הרב קוק 39,3.0,5,54.0,410000.0,5,11,2007
המעפילים 52,3.0,2,58.0,445000.0,1,11,2007
המעפילים 3,3.0,4,68.0,308000.0,29,10,2007
הרב מימון 19,2.0,1,42.0,251000.0,28,10,2007
הרב קוק 47,3.0,5,54.0,479000.0,25,10,2007
שבי ציון 39,3.0,5,66.0,455000.0,15,10,2007
הרב מימון 11,4.0,3,85.0,475000.0,14,10,2007
הרב קוק 47,3.0,4,54.0,181575.0,24,9,2007
המעפילים 36,2.0,0,39.0,300000.0,19,9,2007
"רמב""ם 2",3.0,3,65.0,311000.0,18,9,2007
אבן גבירול 23,3.0,0,54.0,334000.0,7,9,2007
סטרומה 7,3.0,1,68.0,359000.0,3,9,2007
קבוץ גלויות 39,3.0,2,81.0,371000.0,2,9,2007
קבוץ גלויות 33,4.0,1,71.0,423000.0,19,8,2007
המעפילים 58,3.0,1,33.0,394000.0,19,8,2007
הרב קוק 17,3.0,3,56.0,293000.0,14,8,2007
אבן גבירול 21,3.0,2,54.0,316000.0,14,8,2007
קבוץ גלויות 12,2.0,0,42.0,207000.0,13,8,2007
הרב מימון 5,4.0,3,85.0,406000.0,13,8,2007
בורוכוב 18,3.0,0,58.0,528000.0,1,8,2007
קבוץ גלויות 9,2.0,2,39.0,250000.0,31,7,2007
הרב קוק 41,3.0,1,50.0,320000.0,26,7,2007
בורוכוב 22,3.0,0,59.0,364000.0,26,7,2007
יורדי הסירה 12,3.0,4,52.0,359000.0,18,7,2007
הרב קוק 13,3.0,1,63.0,395000.0,11,7,2007
אבן גבירול 12,2.0,1,36.0,361000.0,11,7,2007
מקלנבורג 4,3.0,3,54.0,295000.0,9,7,2007
בורוכוב 4,2.0,1,39.0,246000.0,1,7,2007
קבוץ גלויות 6,2.0,1,42.0,276000.0,28,6,2007
קבוץ גלויות 12,2.0,0,42.0,321000.0,27,6,2007
הרב קוק 29,3.0,4,54.0,401000.0,24,6,2007
המעפילים 10,3.0,1,63.0,421000.0,17,6,2007
סולד הנריטה 4,2.5,1,39.0,265000.0,15,6,2007
הרב מימון 3,4.0,0,109.0,820000.0,11,6,2007
קבוץ גלויות 6,3.0,2,59.0,337000.0,7,6,2007
המעפילים 24,2.0,3,39.0,264000.0,6,6,2007
"רמב""ם 10",2.0,2,39.0,264000.0,6,6,2007
שבי ציון 43,3.0,1,74.0,361000.0,6,6,2007
הרב קוק 13,3.0,1,63.0,331000.0,3,6,2007
"רמב""ם 10",2.0,1,39.0,400000.0,3,6,2007
קבוץ גלויות 11,2.0,0,39.0,250000.0,31,5,2007
שבי ציון 32,4.0,6,89.0,479000.0,18,5,2007
הרב קוק 17,3.0,1,56.0,306000.0,13,5,2007
הרב מימון 7,2.0,2,39.0,245000.0,9,5,2007
זמיר 4,3.0,0,83.0,407000.0,20,4,2007
קבוץ גלויות 13,2.0,2,39.0,260000.0,17,4,2007
המעפילים 62,3.0,2,59.0,284000.0,17,4,2007
קבוץ גלויות 4,2.0,1,42.0,264000.0,15,4,2007
שבי ציון 43,3.0,3,76.0,377000.0,11,4,2007
אבן גבירול 19,2.0,0,39.0,301000.0,6,4,2007
יוספטל 4,2.0,1,38.0,284000.0,22,3,2007
הראם 6,4.0,0,91.0,587000.0,21,3,2007
הרב הרצוג 18,2.0,0,39.0,302000.0,20,3,2007
יורדי הסירה 2,3.0,4,49.0,292000.0,21,2,2007
יוספטל 13,2.0,1,36.0,300000.0,14,2,2007
הרב קוק 15,4.0,3,64.0,147910.0,11,2,2007
יוספטל 12,4.0,1,80.0,424000.0,1,2,2007
הרב קוק 47,3.0,3,54.0,340000.0,31,1,2007
שבי ציון 43,3.0,1,68.0,411000.0,31,1,2007
המעפילים 32,2.0,1,39.0,253000.0,24,1,2007
"רמב""ם 2",4.0,0,63.0,400000.0,23,1,2007
הרב קוק 15,4.0,3,64.0,316000.0,18,1,2007
המעפילים 34,2.0,3,39.0,211000.0,16,1,2007
יצחק שדה 2,2.0,4,52.0,181000.0,16,1,2007
המעפילים 54,3.0,3,58.0,447000.0,16,1,2007
המעפילים 22,2.0,3,39.0,168000.0,4,1,2007
הרב מימון 17,2.0,2,42.0,206000.0,27,12,2006
בורוכוב 8,3.0,0,39.0,342000.0,27,12,2006
הרב מימון 7,2.0,0,39.0,232000.0,26,12,2006
"רמב""ם 2",3.0,3,65.0,413000.0,26,12,2006
המעפילים 1,3.0,4,63.0,259000.0,17,12,2006
המעפילים 18,2.0,2,44.0,273000.0,17,12,2006
אבן גבירול 11,2.0,0,39.0,304000.0,11,12,2006
הרב קוק 39,3.0,3,54.0,340000.0,10,12,2006
הרב מימון 7,2.0,2,39.0,216000.0,22,11,2006
קבוץ גלויות 14,2.0,2,42.0,172000.0,20,11,2006
קבוץ גלויות 20,3.0,1,69.0,417000.0,19,11,2006
יורדי הסירה 6,3.0,2,50.0,355000.0,13,11,2006
הרב קוק 15,4.0,2,64.0,307000.0,8,11,2006
קבוץ גלויות 13,2.0,1,39.0,235000.0,2,11,2006
הרב מימון 1,2.0,2,42.0,257000.0,31,10,2006
קבוץ גלויות 13,2.5,2,39.0,253000.0,26,10,2006
הרב קוק 47,3.0,7,54.0,329000.0,19,10,2006
אגדיר 9,2.0,1,42.0,462000.0,26,9,2006
יורדי הסירה 2,3.0,3,53.0,316000.0,28,8,2006
המעפילים 18,2.0,0,44.0,248000.0,16,8,2006
אבן גבירול 24,2.0,1,36.0,245000.0,14,8,2006
בורוכוב 21,4.0,0,93.0,592000.0,10,8,2006
בורוכוב 20,2.0,0,39.0,466000.0,7,8,2006
יורדי הסירה 12,3.0,4,49.0,1319000.0,4,8,2006
הרב קוק 5,3.0,4,63.0,245000.0,23,7,2006
הרב קוק 29,3.0,2,54.0,281000.0,21,7,2006
יורדי הסירה 6,3.0,4,49.0,320000.0,10,7,2006
הרב קוק 3,3.0,1,63.0,328000.0,30,6,2006
קבוץ גלויות 12,2.0,0,42.0,267000.0,20,6,2006
בורוכוב 8,2.0,1,39.0,248000.0,18,6,2006
קבוץ גלויות 25,2.0,1,39.0,272000.0,12,6,2006
המעפילים 54,5.0,0,95.0,510000.0,31,5,2006
המעפילים 58,3.0,4,50.0,417000.0,29,5,2006
יורדי הסירה 12,5.0,3,110.0,433000.0,29,5,2006
הרב קוק 17,3.0,1,56.0,224000.0,24,5,2006
המעפילים 32,2.0,3,39.0,246000.0,22,5,2006
"רמב""ם 5",2.0,3,52.0,200000.0,17,5,2006
בורוכוב 8,2.0,0,39.0,272000.0,17,5,2006
בורוכוב 21,2.0,0,36.0,305000.0,17,5,2006
בורוכוב 4,2.0,0,53.0,398000.0,8,5,2006
קבוץ גלויות 17,2.0,2,51.0,360000.0,30,4,2006
אבן גבירול 9,2.0,1,39.0,340000.0,26,4,2006
אבן גבירול 18,2.0,1,36.0,266000.0,10,4,2006
הרב קוק 29,3.0,5,54.0,367000.0,6,4,2006
יצחק שדה 3,2.0,0,36.0,447000.0,20,3,2006
בורוכוב 22,2.0,1,39.0,349000.0,19,3,2006
יוספטל 5,3.0,3,65.0,284000.0,16,3,2006
המעפילים 34,2.0,0,39.0,282000.0,7,3,2006
יוספטל 5,3.0,3,65.0,351000.0,2,2,2006
יצחק שדה 2,2.0,1,52.0,251000.0,19,1,2006
קבוץ גלויות 21,6.0,1,120.0,484000.0,9,1,2006
קבוץ גלויות 21,3.0,1,76.0,353000.0,19,12,2005
הרב קוק 12,2.0,1,44.0,288000.0,15,12,2005
"רמב""ם 5",2.0,1,52.0,265000.0,5,12,2005
מקלנבורג 8,2.0,1,44.0,297000.0,23,11,2005
הרב קוק 39,3.0,6,54.0,425000.0,21,11,2005
הרב קוק 12,2.0,2,44.0,231000.0,13,11,2005
המעפילים 36,4.0,4,85.0,501000.0,26,10,2005
מקלנבורג 8,2.0,2,44.0,247000.0,25,9,2005
הרב קוק 25,2.0,2,40.0,265000.0,18,9,2005
הרב קוק 15,4.0,1,64.0,269000.0,4,9,2005
אבן גבירול 11,2.0,2,39.0,262000.0,29,8,2005
הרב קוק 23,2.0,1,40.0,224000.0,24,8,2005
קבוץ גלויות 14,2.0,0,42.0,273000.0,24,8,2005
הרב הרצוג 18,2.0,1,39.0,244000.0,18,8,2005
בורוכוב 18,2.0,2,39.0,239000.0,10,8,2005
שבי ציון 32,4.0,6,89.0,465000.0,10,8,2005
המעפילים 10,3.0,2,63.0,349000.0,2,8,2005
המעפילים 24,2.0,0,39.0,249000.0,25,7,2005
אגדיר 13,3.0,4,63.0,297000.0,20,7,2005
המעפילים 56,3.0,1,58.0,344000.0,4,7,2005
הרב מימון 21,2.0,1,42.0,535000.0,26,6,2005
אבן גבירול 18,2.0,1,36.0,220000.0,8,6,2005
הרב קוק 19,3.0,6,54.0,335000.0,6,6,2005
קבוץ גלויות 25,2.0,0,39.0,250000.0,16,12,2004
הרב קוק 12,2.0,3,44.0,203000.0,15,12,2004
הרב מימון 27,2.0,0,42.0,268000.0,12,12,2004
הרב קוק 31,3.0,3,61.0,297000.0,24,11,2004
הרב מימון 21,2.0,2,42.0,232000.0,21,11,2004
המעפילים 24,2.0,0,39.0,245000.0,17,11,2004
שבי ציון 43,3.0,4,74.0,464000.0,16,11,2004
שבי ציון 37,3.0,1,66.0,381000.0,3,11,2004
אבן גבירול 12,2.0,0,36.0,289000.0,27,10,2004
הרב קוק 13,3.0,3,63.0,265000.0,26,10,2004
המעפילים 6,3.0,2,63.0,310000.0,21,10,2004
המעפילים 24,2.0,1,39.0,244000.0,20,10,2004
קבוץ גלויות 4,3.0,3,59.0,272000.0,19,10,2004
המעפילים 18,5.0,1,90.0,441000.0,28,9,2004
המעפילים 5,3.0,4,68.0,234000.0,10,9,2004
הרב קוק 31,3.0,3,50.0,288000.0,8,9,2004
אבן גבירול 19,2.0,3,60.0,258000.0,26,8,2004
הרב קוק 12,2.0,0,44.0,226000.0,18,8,2004
יוספטל 5,3.0,0,65.0,338000.0,1,8,2004
יוספטל 9,3.0,3,67.0,269000.0,20,7,2004
הרב קוק 47,3.0,3,54.0,350000.0,15,7,2004
הרב קוק 19,3.0,5,54.0,318000.0,11,7,2004
הרב מימון 3,4.0,1,85.0,461000.0,5,7,2004
מקלנבורג 8,2.0,2,44.0,201000.0,1,7,2004
קבוץ גלויות 16,2.5,2,42.0,250000.0,30,6,2004
המעפילים 26,3.0,1,64.0,305000.0,30,6,2004
המעפילים 52,3.0,2,58.0,291000.0,8,6,2004
הרב קוק 31,3.0,4,50.0,288000.0,9,5,2004
המעפילים 18,2.0,1,44.0,253000.0,5,5,2004
קבוץ גלויות 4,2.0,3,42.0,235000.0,1,4,2004
"רמב""ם 2",3.0,1,65.0,317000.0,23,3,2004
קבוץ גלויות 6,4.0,4,70.0,248000.0,18,2,2004
מקלנבורג 6,3.0,2,54.0,259000.0,29,1,2004
הרב מימון 19,2.0,1,42.0,225000.0,21,1,2004
יוספטל 5,2.0,0,49.0,253000.0,24,12,2003
הרב מימון 1,2.0,2,42.0,219000.0,18,12,2003
"רמב""ם 7",2.0,4,52.0,263000.0,11,12,2003
"רמב""ם 2",3.0,1,65.0,376000.0,2,12,2003
הרב קוק 3,3.0,2,63.0,274000.0,13,11,2003
הרב קוק 12,2.0,0,44.0,246000.0,5,11,2003
הרב מימון 9,2.0,1,42.0,240000.0,3,11,2003
המעפילים 30,2.0,2,39.0,236000.0,29,10,2003
הרב קוק 21,2.0,2,52.0,233000.0,26,10,2003
המעפילים 20,2.0,3,39.0,182000.0,29,9,2003
קבוץ גלויות 8,3.0,3,56.0,278000.0,11,9,2003
המעפילים 36,2.0,1,39.0,244000.0,3,9,2003
בורוכוב 22,3.0,1,59.0,277000.0,27,8,2003
יוספטל 10,3.0,2,68.0,336000.0,16,7,2003
אגדיר 9,2.0,1,42.0,258000.0,9,7,2003
המעפילים 10,3.0,4,63.0,260000.0,9,7,2003
הרב קוק 47,3.0,2,54.0,338000.0,15,6,2003
הרב קוק 19,3.0,5,54.0,334000.0,26,5,2003
הרב קוק 47,3.0,1,54.0,372000.0,11,4,2003
יורדי הסירה 4,3.0,4,64.0,245000.0,10,4,2003
הרב קוק 47,3.0,8,54.0,357000.0,3,2,2003
יוספטל 13,2.0,1,36.0,266000.0,19,1,2003
"רמב""ם 7",2.0,2,52.0,244000.0,2,1,2003
קבוץ גלויות 8,3.0,2,58.0,354000.0,27,12,2002
יוספטל 12,3.0,1,68.0,363000.0,11,12,2002
אבן גבירול 23,3.0,4,63.0,246000.0,1,11,2002
בארי 4,4.0,4,68.0,233000.0,7,10,2002
אבן גבירול 15,3.0,1,54.0,354000.0,19,9,2002
המעפילים 56,3.0,0,54.0,327000.0,18,9,2002
הצבי 3,2.0,0,28.0,380000.0,9,7,2002
המעפילים 26,3.0,3,64.0,335000.0,8,7,2002
המעפילים 8,3.0,3,63.0,161000.0,4,7,2002
המעפילים 1,3.0,3,63.0,371000.0,28,6,2002
אגדיר 5,2.0,1,42.0,298000.0,5,6,2002
הרב קוק 33,3.0,3,55.0,372000.0,30,5,2002
יורדי הסירה 4,3.0,3,64.0,398000.0,22,5,2002
המעפילים 36,2.0,2,39.0,269000.0,6,3,2002
קבוץ גלויות 8,3.0,2,58.0,350000.0,4,3,2002
מקלנבורג 8,2.0,0,44.0,441000.0,4,2,2002
הרב הרצוג 3,2.0,1,39.0,233000.0,16,12,2001
יורדי הסירה 2,4.0,4,97.0,571000.0,23,11,2001
המעפילים 28,2.0,3,39.0,247000.0,7,11,2001
הרב הרצוג 3,2.0,3,39.0,229000.0,4,11,2001
בורוכוב 18,3.0,1,59.0,268000.0,18,10,2001
אגדיר 5,2.0,2,42.0,245000.0,6,9,2001
אבן גבירול 22,2.0,0,36.0,241000.0,26,8,2001
הרב קוק 35,3.0,3,50.0,285000.0,26,7,2001
יורדי הסירה 12,4.0,1,85.0,428000.0,3,6,2001
המעפילים 20,2.0,1,39.0,214000.0,24,5,2001
יוספטל 9,2.0,3,49.0,240000.0,21,5,2001
המעפילים 60,4.0,1,90.0,404000.0,8,5,2001
יוספטל 9,2.0,2,60.0,236000.0,22,4,2001
הרב מימון 19,2.0,1,42.0,231000.0,17,4,2001
קבוץ גלויות 19,2.0,2,39.0,218000.0,12,4,2001
המעפילים 34,2.0,1,39.0,228000.0,4,4,2001
שבי ציון 37,3.0,4,68.0,345000.0,4,4,2001
אבן גבירול 13,2.0,0,39.0,234000.0,1,4,2001
הרב קוק 29,3.0,5,54.0,282000.0,27,3,2001
אבן גבירול 2,2.0,1,49.0,310000.0,7,2,2001
יורדי הסירה 6,3.0,4,53.0,308000.0,5,2,2001
המעפילים 56,3.0,2,58.0,351000.0,13,12,2000
אגדיר 9,2.0,0,42.0,238000.0,15,11,2000
המעפילים 10,3.0,2,63.0,332000.0,24,10,2000
אבן גבירול 7,2.0,1,39.0,205000.0,18,10,2000
הרב קוק 47,3.0,7,54.0,299000.0,8,10,2000
קבוץ גלויות 4,3.0,4,60.0,330000.0,3,9,2000
אבן גבירול 27,4.0,0,78.0,148000.0,27,8,2000
יוספטל 10,4.0,1,80.0,351000.0,24,7,2000
יוספטל 23,2.0,0,36.0,96000.0,20,7,2000
המעפילים 22,2.0,1,39.0,246000.0,22,6,2000
המעפילים 24,2.0,0,39.0,53000.0,20,6,2000
המעפילים 9,4.0,2,68.0,427000.0,12,6,2000
הרב הרצוג 18,2.0,0,39.0,298000.0,11,6,2000
המעפילים 20,2.0,0,39.0,312000.0,30,5,2000
אבן גבירול 14,2.0,1,36.0,241000.0,21,5,2000
הרב מימון 29,2.0,0,42.0,258000.0,19,5,2000
אבן גבירול 12,2.0,1,36.0,199000.0,8,5,2000
שבי ציון 32,4.0,7,89.0,512000.0,30,4,2000
המעפילים 13,3.0,3,54.0,360000.0,18,4,2000
שבי ציון 32,4.0,8,113.0,477000.0,16,3,2000
הרב הרצוג 13,2.0,2,42.0,274000.0,24,2,2000
המעפילים 6,3.0,4,63.0,406000.0,6,1,2000
יוספטל 4,2.0,4,38.0,226000.0,4,1,2000
סולד הנריטה 4,2.0,1,39.0,245000.0,26,12,1999
אבן גבירול 2,2.0,2,49.0,304000.0,2,12,1999
שבי ציון 41,3.0,1,66.0,418000.0,20,10,1999
נחליאלי 3,4.0,0,108.0,661000.0,17,10,1999
הרב קוק 41,3.0,1,55.0,345000.0,10,10,1999
יצחק שדה 7,2.0,1,36.0,242000.0,12,8,1999
קבוץ גלויות 6,2.0,2,42.0,274000.0,3,8,1999
אבן גבירול 9,2.0,3,47.0,240000.0,5,7,1999
סולד הנריטה 4,2.0,1,47.0,250000.0,5,7,1999
קבוץ גלויות 13,2.0,2,47.0,252000.0,5,7,1999
המעפילים 20,2.0,1,47.0,260000.0,29,6,1999
ילין דוד 4,2.0,0,36.0,251000.0,27,6,1999
מקלנבורג 6,3.0,2,62.0,275000.0,24,6,1999
המעפילים 26,3.0,3,64.0,333000.0,23,6,1999
קבוץ גלויות 18,2.0,3,53.0,255000.0,20,6,1999
אבן גבירול 24,2.0,1,36.0,306000.0,9,6,1999
הרב קוק 15,4.0,2,64.0,430000.0,31,5,1999
שבי ציון 43,3.0,2,66.0,453000.0,31,5,1999
יוספטל 10,4.0,2,80.0,410000.0,29,5,1999
הרב קוק 13,3.0,2,63.0,365000.0,28,5,1999
קבוץ גלויות 6,3.0,3,70.0,365000.0,27,5,1999
יוספטל 10,4.0,3,80.0,430000.0,25,5,1999
יוספטל 12,4.0,2,80.0,485000.0,25,5,1999
המעפילים 15,3.0,4,62.0,356000.0,18,5,1999
הרב קוק 21,2.0,1,40.0,225000.0,16,5,1999
יוספטל 5,3.5,3,65.0,365000.0,5,5,1999
הרב קוק 35,3.0,1,61.0,396000.0,4,5,1999
קבוץ גלויות 8,3.0,3,58.0,439000.0,26,4,1999
הרב קוק 13,3.0,3,63.0,368000.0,20,4,1999
המעפילים 10,3.0,2,63.0,451000.0,11,4,1999
הרב קוק 43,3.0,3,50.0,375000.0,28,3,1999
שבי ציון 37,3.0,1,68.0,403000.0,23,3,1999
המעפילים 54,5.0,1,92.0,564000.0,23,3,1999
המעפילים 18,2.0,2,44.0,263000.0,8,3,1999
קבוץ גלויות 6,2.0,3,62.0,236000.0,11,2,1999
יוספטל 9,2.0,2,49.0,365000.0,11,2,1999
הרב הרצוג 10,2.0,0,36.0,374000.0,11,2,1999
הרב קוק 5,3.0,3,63.0,365000.0,10,2,1999
שבי ציון 41,3.0,4,68.0,444000.0,10,2,1999
המעפילים 8,3.0,4,63.0,358000.0,28,1,1999
קבוץ גלויות 20,3.0,2,59.0,407000.0,21,1,1999
המעפילים 8,3.0,2,63.0,456000.0,20,1,1999
יוספטל 8,4.0,1,80.0,465000.0,17,1,1999
"רמב""ם 9",2.0,2,39.0,330000.0,13,1,1999
מקלנבורג 8,2.0,1,53.0,240000.0,11,1,1999
קבוץ גלויות 12,2.0,2,42.0,312000.0,30,12,1998
המעפילים 10,3.0,2,63.0,451000.0,27,12,1998
קבוץ גלויות 19,4.0,0,80.0,501000.0,27,12,1998
יוספטל 9,3.0,1,67.0,365000.0,23,12,1998
המעפילים 32,2.0,3,39.0,277000.0,18,12,1998
יוספטל 10,3.0,4,68.0,365000.0,16,12,1998
המעפילים 2,3.0,3,54.0,366000.0,16,12,1998
הרב קוק 47,3.0,1,54.0,425000.0,16,12,1998
יורדי הסירה 4,3.0,4,64.0,360000.0,14,12,1998
המעפילים 1,4.0,2,85.0,432000.0,14,12,1998
ילין דוד 4,4.0,0,100.0,430000.0,9,12,1998
המעפילים 8,3.0,2,63.0,365000.0,3,12,1998
הרב קוק 17,3.0,0,56.0,365000.0,3,12,1998
המעפילים 4,3.0,1,63.0,410000.0,22,11,1998
מקלנבורג 4,3.0,1,54.0,300000.0,18,11,1998
יורדי הסירה 6,3.0,2,49.0,413000.0,18,11,1998
יוספטל 10,3.5,1,68.0,430000.0,16,11,1998
הרב קוק 12,2.0,2,44.0,364000.0,15,11,1998
הרב מימון 29,4.0,1,76.0,392000.0,5,11,1998
אבן גבירול 15,3.0,1,54.0,364000.0,3,11,1998
יוספטל 10,4.0,1,80.0,430000.0,28,10,1998
המעפילים 34,2.0,1,47.0,236000.0,25,10,1998
הרב קוק 17,3.0,0,56.0,412000.0,23,10,1998
המעפילים 6,3.0,3,63.0,550000.0,19,10,1998
יוספטל 15,2.0,1,36.0,220000.0,8,10,1998
המעפילים 44,2.0,2,42.0,283000.0,2,10,1998
ילין דוד 4,2.0,2,40.0,220000.0,17,9,1998
הרב קוק 15,4.0,2,64.0,342000.0,16,8,1998
שבי ציון 41,3.0,3,66.0,423000.0,16,8,1998
הרב הרצוג 19,2.0,1,42.0,304000.0,9,8,1998
"רמב""ם 9",2.0,1,39.0,251000.0,6,8,1998
הרב מימון 9,2.0,1,42.0,255000.0,29,7,1998
סולד הנריטה 4,2.0,1,39.0,266000.0,27,7,1998
אבן גבירול 11,2.0,2,39.0,277000.0,5,5,1998
שבי ציון 41,3.0,5,66.0,428000.0,19,1,1998
